"","LotFrontage","Street","LandContour","LandSlope","Neighborhood","Condition1","Condition2","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","TotalBsmtSF","Heating","HeatingQC","CentralAir2","Electrical","1stFlrSF","2ndFlrSF","GrLivArea","BsmtHalfBath","FullBath","TotRmsAbvGrd","GarageYrBlt","GarageFinish","GarageCars","GarageArea","SaleCondition","SalePrice"
"890",128,"Pave","Lvl","Gtl","NAmes","Feedr","Norm","1Story",6,4,1953,1953,"Hip","TA","TA","CBlock","TA","TA",1505,"GasA","Ex",1,"SBrkr",1505,0,1505,0,1,6,1953,"RFn",2,505,"Normal",149500
"891",60,"Pave","Lvl","Gtl","NAmes","Artery","Norm","1.5Fin",5,7,1949,2006,"Gable","TA","Gd","CBlock","TA","TA",672,"GasA","Ex",1,"SBrkr",672,252,924,0,1,6,2003,"Unf",2,576,"Normal",122900
"892",70,"Pave","Lvl","Gtl","Sawyer","Norm","Norm","2Story",6,5,1978,1978,"Hip","TA","TA","CBlock","TA","TA",918,"GasA","Gd",1,"SBrkr",918,765,1683,0,2,7,1978,"RFn",2,440,"Normal",172500
"893",70,"Pave","Lvl","Gtl","Sawyer","Norm","Norm","1Story",6,8,1963,2003,"Hip","TA","TA","CBlock","TA","TA",1059,"GasA","TA",1,"SBrkr",1068,0,1068,1,1,6,1963,"RFn",1,264,"Normal",154500
"894",NA,"Pave","Lvl","Gtl","Sawyer","PosN","Norm","1Story",5,5,1954,1954,"Gable","TA","TA","PConc","Gd","TA",1383,"GasA","TA",1,"SBrkr",1383,0,1383,0,1,6,1954,"Unf",1,354,"Normal",165000
"895",64,"Pave","Bnk","Gtl","SawyerW","Norm","Norm","1Story",5,5,1979,1979,"Gable","TA","TA","Slab",NA,NA,0,"GasA","TA",1,"SBrkr",1535,0,1535,0,2,8,1979,"Unf",2,400,"Alloca",118858
"896",71,"Pave","Lvl","Gtl","NAmes","Norm","Norm","2Story",6,5,1963,1963,"Hip","TA","TA","CBlock","TA","TA",780,"GasA","TA",1,"SBrkr",983,813,1796,0,1,8,1963,"RFn",2,483,"Normal",140000
"897",50,"Pave","Lvl","Gtl","IDOTRR","Norm","Norm","1Story",4,6,1936,1950,"Gable","TA","TA","BrkTil","TA","TA",951,"GasA","Ex",0,"SBrkr",951,0,951,0,1,6,1936,"Unf",1,327,"Abnorml",106500
"898",64,"Pave","Lvl","Gtl","SawyerW","Feedr","Norm","2Story",5,5,1979,1979,"Gable","TA","TA","Slab",NA,NA,0,"GasA","TA",1,"SBrkr",1120,1120,2240,0,2,12,1979,"Unf",2,528,"Alloca",142953
"899",100,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","1Story",9,5,2009,2010,"Hip","Ex","TA","PConc","Ex","TA",2330,"GasA","Ex",1,"SBrkr",2364,0,2364,0,2,11,2009,"Fin",3,820,"Partial",611657
"900",65,"Pave","Lvl","Gtl","Sawyer","Feedr","Norm","1Story",5,7,1961,1994,"Gable","TA","TA","CBlock","TA","TA",912,"GasA","TA",1,"SBrkr",1236,0,1236,0,1,6,1961,"Unf",1,288,"Normal",135000
"901",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",4,6,1971,1971,"Gable","TA","TA","CBlock","TA","TA",858,"GasA","TA",1,"SBrkr",858,0,858,0,1,4,1979,"Unf",1,684,"Normal",110000
"902",64,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,7,1957,2000,"Hip","TA","Gd","CBlock","TA","TA",992,"GasA","TA",1,"SBrkr",1306,0,1306,0,1,5,1968,"Unf",1,756,"Normal",153000
"903",63,"Pave","Lvl","Gtl","Gilbert","Norm","Norm","2Story",7,5,2003,2003,"Gable","Gd","TA","PConc","Gd","TA",783,"GasA","Ex",1,"SBrkr",807,702,1509,0,2,8,2003,"Fin",2,393,"Normal",180000
"904",50,"Pave","HLS","Gtl","Gilbert","Norm","Norm","1Story",7,5,2006,2006,"Hip","Gd","TA","PConc","Gd","TA",1670,"GasA","Ex",1,"SBrkr",1670,0,1670,0,2,7,2006,"RFn",3,690,"Partial",240000
"905",NA,"Pave","Lvl","Gtl","Sawyer","Norm","Norm","1Story",5,6,1967,1967,"Gable","TA","TA","CBlock","TA","TA",876,"GasA","TA",1,"SBrkr",902,0,902,0,1,6,1967,"Unf",1,288,"Normal",125500
"906",80,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,5,1954,1954,"Gable","TA","TA","CBlock","TA","TA",1056,"GasA","TA",1,"SBrkr",1063,0,1063,0,1,6,1954,"RFn",1,280,"Normal",128000
"907",116,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",8,5,2006,2006,"Gable","Gd","TA","PConc","Gd","TA",1623,"GasA","Ex",1,"SBrkr",1636,0,1636,0,2,8,2006,"RFn",3,865,"Normal",255000
"908",86,"Pave","Lvl","Gtl","Crawfor","Norm","Norm","1.5Fin",7,7,1936,1987,"Gable","Gd","TA","CBlock","Gd","TA",1017,"GasA","Gd",1,"SBrkr",1020,1037,2057,0,1,6,1936,"Fin",1,180,"Normal",250000
"909",NA,"Pave","Low","Mod","Mitchel","Norm","Norm","1Story",5,5,1983,1983,"Gable","TA","TA","CBlock","Gd","TA",864,"GasA","TA",1,"SBrkr",902,0,902,0,1,5,1983,"Unf",2,484,"Normal",131000
"910",149,"Pave","Lvl","Gtl","Gilbert","Norm","Norm","2Story",6,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA",742,"GasA","Ex",1,"SBrkr",742,742,1484,0,2,8,2005,"Fin",2,390,"Normal",174000
"911",80,"Pave","Lvl","Gtl","NAmes","Feedr","Norm","2Story",5,5,1960,1960,"Gable","TA","TA","CBlock","TA","TA",1105,"GasA","TA",1,"FuseA",1105,1169,2274,0,2,12,1960,"Unf",2,480,"Normal",154300
"912",NA,"Pave","Lvl","Mod","CollgCr","Norm","Norm","1Story",5,7,1977,1989,"Gable","TA","TA","CBlock","Gd","Gd",1268,"GasA","TA",1,"SBrkr",1268,0,1268,0,1,5,1978,"Unf",1,252,"Normal",143500
"913",51,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","1Story",5,7,1925,1950,"Gable","TA","TA","BrkTil","TA","TA",768,"GasA","TA",0,"SBrkr",1015,0,1015,0,1,6,1925,"Unf",1,450,"Abnorml",88000
"914",82,"Pave","HLS","Gtl","Crawfor","Norm","Norm","2Story",5,6,1949,1950,"Gable","TA","TA","CBlock","TA","TA",1001,"GasA","TA",0,"FuseA",1001,1001,2002,0,2,8,1949,"Unf",3,871,"Normal",145000
"915",30,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",6,5,2009,2009,"Gable","Gd","TA","PConc","Gd","TA",612,"GasA","Ex",1,"SBrkr",612,612,1224,0,2,4,2009,"RFn",2,528,"Partial",173733
"916",21,"Pave","Lvl","Gtl","MeadowV","Norm","Norm","2Story",4,5,1970,1970,"Gable","TA","TA","CBlock","TA","TA",546,"GasA","Fa",1,"SBrkr",546,546,1092,0,1,6,1970,"Unf",1,286,"Normal",75000
"917",50,"Pave","Lvl","Gtl","IDOTRR","Norm","Norm","1Story",2,3,1949,1950,"Gable","TA","TA","CBlock","TA","TA",480,"GasA","TA",0,"FuseA",480,0,480,0,0,4,1958,"Unf",1,308,"Abnorml",35311
"918",NA,"Pave","Lvl","Gtl","Edwards","Norm","Norm","1Story",4,6,1956,1956,"Gable","TA","TA","CBlock","TA","TA",1134,"GasA","Ex",1,"FuseA",1229,0,1229,0,1,6,1956,"RFn",1,284,"Normal",135000
"919",103,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","2Story",7,5,1991,1991,"Gable","Gd","TA","PConc","Ex","TA",1104,"GasA","Ex",1,"SBrkr",912,1215,2127,0,2,8,1991,"RFn",3,833,"Normal",238000
"920",87,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",6,8,1958,2002,"Hip","Ex","TA","CBlock","Gd","TA",1184,"GasA","Ex",1,"SBrkr",1414,0,1414,0,1,6,1990,"Unf",2,601,"Normal",176500
"921",70,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","2Story",6,5,1994,1994,"Gable","Gd","Gd","PConc","Gd","Gd",928,"GasA","Ex",1,"SBrkr",936,785,1721,1,2,7,1994,"RFn",2,471,"Normal",201000
"922",67,"Pave","Lvl","Gtl","Edwards","Feedr","Norm","1.5Fin",5,7,1900,2003,"Gable","TA","TA","CBlock","TA","TA",1272,"GasA","Gd",1,"SBrkr",1272,928,2200,0,2,9,NA,NA,0,0,"Normal",145900
"923",65,"Pave","Lvl","Gtl","Gilbert","RRAn","Norm","1Story",6,5,2005,2006,"Gable","Gd","TA","PConc","Gd","TA",1316,"GasA","Ex",1,"SBrkr",1316,0,1316,0,2,6,2005,"Fin",2,397,"Partial",169990
"924",50,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","1Story",6,5,1993,1994,"Gable","Gd","TA","PConc","Gd","TA",1604,"GasA","Ex",1,"SBrkr",1617,0,1617,0,2,5,1993,"RFn",2,533,"Normal",193000
"925",79,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","1Story",6,6,1980,1980,"Gable","TA","Gd","CBlock","Gd","TA",1686,"GasA","TA",1,"SBrkr",1686,0,1686,0,2,7,1980,"Unf",2,612,"Normal",207500
"926",NA,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","1Story",5,6,1977,1977,"Gable","TA","TA","PConc","Gd","TA",1126,"GasA","TA",1,"SBrkr",1126,0,1126,1,2,6,1977,"RFn",2,540,"Abnorml",175000
"927",93,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","2Story",8,5,2003,2004,"Hip","Gd","TA","PConc","Gd","TA",1181,"GasA","Ex",1,"SBrkr",1234,1140,2374,0,2,10,2003,"Fin",3,656,"Normal",285000
"928",NA,"Pave","Lvl","Gtl","NWAmes","Feedr","Norm","2Story",7,5,1968,1968,"Gable","TA","TA","CBlock","TA","TA",832,"GasA","Gd",1,"SBrkr",1098,880,1978,0,2,9,1968,"RFn",2,486,"Normal",176000
"929",NA,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",8,5,2001,2001,"Hip","Gd","TA","PConc","Gd","TA",1753,"GasA","Ex",1,"SBrkr",1788,0,1788,0,2,7,2001,"RFn",2,522,"Normal",236500
"930",NA,"Pave","Lvl","Gtl","Gilbert","Norm","Norm","2Story",7,5,1997,1997,"Gable","TA","TA","PConc","Gd","TA",964,"GasA","Gd",1,"SBrkr",993,1243,2236,0,2,8,1997,"Fin",2,642,"Normal",222000
"931",73,"Pave","HLS","Gtl","Timber","Norm","Norm","1Story",8,5,2007,2007,"Gable","Gd","TA","PConc","Gd","TA",1466,"GasA","Ex",1,"SBrkr",1466,0,1466,0,2,7,2007,"Fin",3,610,"Normal",201000
"932",70,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,6,1965,1965,"Gable","TA","TA","CBlock","TA","TA",925,"GasA","Ex",1,"SBrkr",925,0,925,1,1,5,1965,"Unf",1,429,"Normal",117500
"933",84,"Pave","Lvl","Gtl","Somerst","RRNn","Norm","1Story",9,5,2006,2006,"Hip","Ex","TA","PConc","Ex","Gd",1905,"GasA","Ex",1,"SBrkr",1905,0,1905,0,2,8,2006,"Fin",3,788,"Normal",320000
"934",63,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",7,5,2004,2004,"Gable","Gd","TA","PConc","Gd","TA",1500,"GasA","Ex",1,"SBrkr",1500,0,1500,0,2,6,2004,"RFn",2,570,"Normal",190000
"935",313,"Pave","HLS","Mod","NAmes","PosA","Norm","1Story",7,7,1960,2007,"Flat","TA","TA","CBlock","Gd","TA",585,"GasA","Ex",1,"SBrkr",2069,0,2069,0,2,9,1960,"RFn",2,505,"Normal",242000
"936",52,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","1Story",4,5,1926,1953,"Gable","TA","Gd","PConc","Fa","TA",600,"GasA","Gd",1,"SBrkr",747,0,747,0,1,5,1953,"Unf",2,528,"Normal",79900
"937",67,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","1Story",7,5,2003,2003,"Gable","Gd","TA","PConc","Gd","TA",1176,"GasA","Ex",1,"SBrkr",1200,0,1200,0,2,5,2003,"RFn",2,555,"Normal",184900
"938",75,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA",1113,"GasA","Ex",1,"SBrkr",1113,858,1971,0,2,8,2005,"RFn",2,689,"Normal",253000
"939",73,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",7,5,2006,2006,"Gable","Gd","TA","PConc","Gd","Gd",1391,"GasA","Ex",1,"SBrkr",1391,571,1962,0,2,7,2006,"RFn",3,868,"Partial",239799
"940",NA,"Pave","Lvl","Gtl","ClearCr","Norm","Norm","2Story",7,7,1940,1950,"Gable","TA","Gd","CBlock","TA","TA",1032,"GasA","Ex",1,"SBrkr",1207,1196,2403,0,2,10,1940,"Unf",1,349,"Normal",244400
"941",55,"Pave","Lvl","Gtl","Mitchel","Norm","Norm","1Story",6,5,1976,1976,"Gable","TA","TA","CBlock","TA","TA",1728,"GasA","TA",1,"SBrkr",1728,0,1728,0,2,8,1976,"Unf",2,574,"Normal",150900
"942",NA,"Pave","Lvl","Gtl","Gilbert","RRNn","Norm","2Story",7,5,1999,1999,"Gable","Gd","TA","PConc","Gd","TA",992,"GasA","Ex",1,"SBrkr",1022,1038,2060,0,2,8,1999,"RFn",2,390,"Normal",214000
"943",42,"Pave","Lvl","Gtl","Edwards","Norm","Norm","1Story",4,3,1977,1977,"Gable","TA","TA","PConc","Gd","TA",1440,"GasA","TA",1,"SBrkr",1440,0,1440,0,2,8,NA,NA,0,0,"Abnorml",150000
"944",100,"Pave","Low","Gtl","Mitchel","Norm","Norm","1Story",5,4,1967,1967,"Gable","TA","TA","CBlock","TA","TA",1632,"GasA","TA",1,"SBrkr",1632,0,1632,0,2,8,1967,"Unf",2,576,"Normal",143000
"945",NA,"Pave","Lvl","Gtl","Timber","Norm","Norm","SLvl",6,6,1958,1958,"Gable","TA","TA","CBlock","TA","TA",819,"GasA","Gd",1,"FuseA",1344,0,1344,1,1,7,1958,"RFn",2,525,"Abnorml",137500
"946",98,"Pave","Lvl","Gtl","OldTown","Norm","Norm","1.5Fin",5,6,1890,1996,"Hip","TA","TA","BrkTil","TA","TA",1088,"GasA","TA",1,"SBrkr",1188,561,1869,0,1,7,1963,"Unf",2,456,"Normal",124900
"947",70,"Pave","Lvl","Gtl","NAmes","Norm","Norm","SLvl",5,6,1959,1959,"Gable","TA","Gd","CBlock","TA","TA",1144,"GasA","TA",1,"SBrkr",1144,0,1144,0,1,6,1959,"RFn",1,796,"Normal",143000
"948",85,"Pave","Lvl","Gtl","Timber","Norm","Norm","1Story",8,5,2002,2003,"Hip","Gd","TA","PConc","Gd","TA",1616,"GasA","Ex",1,"SBrkr",1629,0,1629,0,2,9,2002,"Fin",3,808,"Normal",270000
"949",65,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",7,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA",936,"GasA","Ex",1,"SBrkr",936,840,1776,0,2,7,2002,"RFn",2,474,"Normal",192500
"950",78,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","1Story",6,7,1972,2006,"Hip","TA","TA","CBlock","TA","TA",1161,"GasA","TA",1,"SBrkr",1381,0,1381,0,1,5,1972,"RFn",2,676,"Normal",197500
"951",60,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,8,1950,2002,"Gable","TA","TA","CBlock","TA","TA",864,"GasA","Gd",1,"SBrkr",864,0,864,0,1,5,1980,"RFn",2,720,"Normal",129000
"952",60,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","1Story",5,5,1965,1965,"Gable","TA","TA","CBlock","TA","TA",828,"GasA","Gd",1,"SBrkr",965,0,965,0,1,6,1979,"Unf",1,300,"Abnorml",119900
"953",60,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","SFoyer",5,8,1972,2003,"Gable","TA","Gd","CBlock","Gd","TA",768,"GasA","Gd",1,"SBrkr",768,0,768,1,1,5,1974,"Fin",1,396,"Normal",133900
"954",NA,"Pave","Lvl","Mod","Mitchel","Norm","Norm","2Story",5,4,1969,1969,"Gable","TA","TA","CBlock","TA","TA",784,"GasA","Ex",1,"SBrkr",1168,800,1968,1,2,7,1969,"RFn",2,530,"Normal",172000
"955",35,"Pave","Lvl","Gtl","Edwards","Norm","Norm","SFoyer",6,5,1975,1975,"Flat","TA","TA","CBlock","Gd","Gd",945,"GasA","TA",1,"SBrkr",980,0,980,2,2,4,NA,NA,0,0,"AdjLand",127500
"956",82,"Pave","HLS","Gtl","Crawfor","Norm","Norm","2Story",6,6,1946,1950,"Gable","TA","TA","CBlock","Gd","TA",979,"GasA","TA",0,"FuseF",979,979,1958,0,2,8,1946,"Unf",2,492,"Normal",145000
"957",24,"Pave","Lvl","Gtl","Blueste","Norm","Norm","2Story",6,6,1980,1980,"Gable","TA","TA","CBlock","Gd","TA",561,"GasA","TA",1,"SBrkr",561,668,1229,0,1,5,1980,"Fin",2,462,"Normal",124000
"958",70,"Pave","Lvl","Gtl","Sawyer","Norm","Norm","1Story",5,5,1962,1962,"Hip","TA","TA","CBlock","TA","TA",1057,"GasA","TA",1,"SBrkr",1057,0,1057,0,1,6,1977,"Fin",2,576,"Normal",132000
"959",65,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",7,5,2003,2003,"Gable","Gd","TA","PConc","Gd","TA",1337,"GasA","Ex",1,"SBrkr",1337,0,1337,0,2,6,2003,"RFn",2,531,"Normal",185000
"960",24,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",7,5,1999,1999,"Hip","Gd","TA","PConc","Gd","TA",696,"GasA","Ex",1,"SBrkr",696,720,1416,0,2,6,1999,"Unf",2,484,"Normal",155000
"961",50,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","1Story",5,7,1958,2008,"Gable","TA","Gd","CBlock","TA","TA",858,"GasA","Gd",1,"SBrkr",858,0,858,0,1,4,NA,NA,0,0,"Normal",116500
"962",NA,"Pave","Lvl","Gtl","NWAmes","PosN","Norm","2Story",6,7,1977,1995,"Gable","TA","Gd","CBlock","Gd","Gd",1330,"GasA","TA",1,"SBrkr",1542,1330,2872,0,2,11,1977,"Fin",2,619,"Normal",272000
"963",24,"Pave","Lvl","Gtl","NPkVill","Norm","Norm","2Story",6,6,1976,1976,"Gable","TA","TA","CBlock","Gd","TA",804,"GasA","TA",1,"SBrkr",804,744,1548,0,2,7,1976,"Unf",2,440,"Normal",155000
"964",122,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",9,5,2007,2007,"Gable","Gd","TA","PConc","Ex","TA",1800,"GasA","Ex",1,"SBrkr",1800,0,1800,0,2,7,2007,"Fin",2,702,"Normal",239000
"965",80,"Pave","Lvl","Gtl","Timber","Norm","Norm","2Story",7,5,2002,2003,"Gable","Gd","TA","PConc","Gd","TA",817,"GasA","Ex",1,"SBrkr",824,1070,1894,0,2,8,2002,"Fin",2,510,"Normal",214900
"966",65,"Pave","Lvl","Gtl","Gilbert","RRAn","Norm","2Story",6,5,2005,2007,"Gable","Gd","TA","PConc","Gd","TA",783,"GasA","Ex",1,"SBrkr",783,701,1484,0,2,8,2005,"Fin",2,393,"Partial",178900
"967",130,"Pave","HLS","Gtl","Crawfor","Norm","Norm","1.5Fin",5,7,1940,1950,"Gable","Gd","Gd","BrkTil","TA","Fa",728,"GasA","Ex",1,"SBrkr",976,332,1308,0,1,7,1940,"Unf",1,256,"Normal",160000
"968",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,7,1955,1955,"Hip","TA","TA","CBlock","TA","TA",1098,"GasA","TA",1,"SBrkr",1098,0,1098,0,1,6,1955,"Unf",1,260,"Normal",135000
"969",50,"Pave","Lvl","Gtl","OldTown","Norm","Norm","1.5Fin",3,6,1910,1950,"Gable","TA","TA","BrkTil","TA","TA",600,"Grav","Fa",0,"SBrkr",600,368,968,0,1,6,NA,NA,0,0,"Abnorml",37900
"970",75,"Pave","Lvl","Gtl","NAmes","Norm","Norm","SLvl",6,5,1958,1958,"Hip","TA","Fa","CBlock","TA","TA",588,"GasA","TA",1,"SBrkr",1095,0,1095,0,1,6,1958,"RFn",1,264,"Normal",140000
"971",60,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1.5Fin",4,4,1949,1950,"Gable","TA","TA","CBlock","TA","TA",720,"GasA","TA",0,"FuseA",720,472,1192,0,1,6,NA,NA,0,0,"Abnorml",135000
"972",36,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","2Story",7,5,2003,2004,"Gable","Gd","TA","PConc","Gd","TA",764,"GasA","Ex",1,"SBrkr",764,862,1626,0,2,6,2003,"RFn",2,474,"Normal",173000
"973",55,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","1Story",6,5,1979,1979,"Gable","TA","TA","CBlock","Gd","TA",918,"GasA","TA",1,"SBrkr",918,0,918,0,2,5,1979,"Unf",1,264,"Normal",99500
"974",95,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",7,5,2007,2008,"Gable","Gd","TA","PConc","Gd","TA",1428,"GasA","Ex",1,"SBrkr",1428,0,1428,0,2,6,2007,"Fin",2,480,"Partial",182000
"975",60,"Pave","Lvl","Gtl","BrkSide","RRAn","Feedr","2Story",7,8,1910,1993,"Gable","TA","Gd","BrkTil","Gd","TA",728,"GasA","TA",0,"SBrkr",1136,883,2019,0,1,8,1997,"Unf",2,532,"Normal",167500
"976",NA,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",7,5,2000,2000,"Gable","Gd","TA","PConc","Gd","TA",673,"GasA","Ex",1,"SBrkr",673,709,1382,0,2,6,2000,"Unf",2,490,"Normal",165000
"977",51,"Pave","Bnk","Gtl","BrkSide","Norm","Norm","1Story",4,7,1923,1958,"Gable","TA","TA","PConc","Gd","TA",440,"GasA","TA",1,"FuseA",869,0,869,0,1,4,NA,NA,0,0,"Normal",85500
"978",35,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",7,5,2006,2007,"Gable","Gd","TA","PConc","Gd","TA",1241,"GasA","Ex",1,"SBrkr",1241,0,1241,0,1,4,2007,"Fin",2,569,"Partial",199900
"979",68,"Pave","Bnk","Mod","Edwards","Norm","Norm","1Story",4,5,1954,1954,"Gable","TA","TA","CBlock","TA","TA",894,"GasA","Ex",1,"SBrkr",894,0,894,0,1,5,1999,"Unf",2,400,"Abnorml",110000
"980",80,"Pave","Lvl","Gtl","Sawyer","Feedr","Norm","1Story",5,6,1963,1963,"Gable","TA","TA","PConc","TA","TA",1121,"GasA","TA",1,"SBrkr",1121,0,1121,0,1,5,1963,"Unf",2,480,"Normal",139000
"981",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","SFoyer",7,9,1961,2007,"Gable","Ex","TA","CBlock","TA","TA",944,"GasA","Gd",1,"SBrkr",999,0,999,0,1,6,1961,"RFn",2,588,"Normal",178400
"982",98,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","2Story",8,5,1998,1999,"Hip","Gd","TA","PConc","Gd","TA",1225,"GasA","Ex",1,"SBrkr",1276,1336,2612,0,2,8,1998,"Fin",3,676,"Normal",336000
"983",43,"Pave","Lvl","Gtl","Blmngtn","Norm","Norm","1Story",7,5,2007,2007,"Gable","Gd","TA","PConc","Gd","TA",1266,"GasA","Ex",1,"SBrkr",1266,0,1266,0,2,6,2007,"Fin",2,388,"Normal",159895
"984",NA,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",8,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA",1128,"GasA","Ex",1,"SBrkr",1149,1141,2290,0,2,9,2002,"Unf",2,779,"Normal",255900
"985",75,"Pave","Lvl","Gtl","Mitchel","Norm","Norm","1.5Fin",5,5,1977,1977,"Gable","TA","TA","CBlock",NA,NA,0,"GasA","TA",1,"SBrkr",1302,432,1734,0,2,8,1977,"Unf",2,539,"Normal",126000
"986",68,"Pave","Lvl","Gtl","Edwards","Norm","Norm","1Story",5,5,1950,1950,"Gable","TA","TA","CBlock","TA","TA",1164,"GasW","TA",0,"SBrkr",1164,0,1164,0,1,5,1950,"Unf",1,240,"Normal",125000
"987",59,"Pave","Lvl","Gtl","OldTown","Feedr","Norm","1.5Fin",6,8,1910,2003,"Hip","TA","Gd","CBlock","TA","Fa",485,"GasA","Gd",1,"SBrkr",1001,634,1635,0,1,5,1950,"Unf",1,255,"Normal",117000
"988",83,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","1Story",9,5,2009,2010,"Hip","Ex","TA","PConc","Ex","TA",1930,"GasA","Ex",1,"SBrkr",1940,0,1940,0,2,8,2010,"Fin",3,606,"Partial",395192
"989",NA,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","2Story",6,6,1976,1976,"Gable","TA","TA","CBlock","TA","TA",848,"GasA","TA",1,"SBrkr",1118,912,2030,0,2,8,1976,"Fin",2,551,"Normal",195000
"990",65,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",7,5,2006,2006,"Gable","Gd","TA","PConc","Gd","Gd",770,"GasA","Ex",1,"SBrkr",778,798,1576,0,2,6,2006,"RFn",2,614,"Partial",197000
"991",82,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","2Story",8,5,1997,1998,"Gable","Gd","TA","PConc","Gd","TA",1396,"GasA","Ex",1,"SBrkr",1407,985,2392,0,2,7,1997,"Fin",3,870,"Normal",348000
"992",121,"Pave","Lvl","Gtl","OldTown","Artery","Norm","2Story",8,9,1882,1986,"Gable","Gd","Gd","BrkTil","TA","TA",916,"GasA","Gd",1,"SBrkr",916,826,1742,0,1,8,1925,"Unf",2,424,"Normal",168000
"993",80,"Pave","Lvl","Mod","NAmes","Norm","Norm","2Story",6,8,1964,1993,"Hip","TA","TA","CBlock","TA","TA",822,"GasA","Gd",1,"SBrkr",1020,831,1851,0,2,7,1964,"RFn",2,440,"Normal",187000
"994",68,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",6,5,2005,2006,"Gable","TA","TA","PConc","Gd","TA",750,"GasA","Ex",1,"SBrkr",750,750,1500,0,2,6,2005,"RFn",2,564,"Partial",173900
"995",96,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","1Story",10,5,2006,2007,"Hip","Ex","TA","PConc","Ex","TA",1700,"GasA","Ex",1,"SBrkr",1718,0,1718,0,2,7,2008,"Fin",3,786,"Normal",337500
"996",51,"Pave","Lvl","Mod","BrkSide","Feedr","Norm","1.5Fin",4,7,1946,1950,"Gable","TA","TA","CBlock","TA","TA",747,"GasA","TA",1,"SBrkr",774,456,1230,0,1,5,1946,"Unf",1,305,"Abnorml",121600
"997",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,6,1961,1961,"Hip","TA","TA","CBlock","TA","TA",1050,"GasA","TA",1,"SBrkr",1050,0,1050,0,1,6,1961,"Unf",1,368,"Normal",136500
"998",NA,"Pave","Lvl","Gtl","NWAmes","PosA","Norm","1Story",6,6,1970,1970,"Hip","TA","TA","CBlock","TA","TA",1442,"GasA","TA",1,"SBrkr",1442,0,1442,0,2,6,1970,"RFn",2,615,"Normal",185000
"999",60,"Pave","Lvl","Gtl","IDOTRR","Norm","Norm","1Story",3,4,1922,1950,"Hip","TA","TA","BrkTil","TA","Fa",1007,"GasA","Fa",0,"SBrkr",1077,0,1077,0,1,6,1922,"Unf",1,210,"Normal",91000
